subid,batch,maze,day,createdat,task,block,raw_phase,raw_trial,trial,rep,trial_set,replan,start,goal,short_path,action,hits,rt_raw,rt,true_path,maze_wall,sequence_trial_index,is_validation_trial,source,n_action,n_hit,hit_rate,shortest_steps,actual_steps,successful_moves,excess_steps,path_efficiency,final_state,reached_goal,is_optimal_by_length,is_clean_optimal,is_exact_short_path,total_rt,mean_rt,median_rt,first_rt,mean_rt_after_first
13015195273.0,1,1,2,739475.5022,4,5,0,22,23,1,43,0,3,40,"[3, 10, 11, 12, 19, 18, 25, 26, 33, 40]","[2, 2, 2, 3, 1, 2, 3, 2, 3, 2, 1, 2, 1, 2, 3, 3, 3, 3, 2, 3, 0, 3]","[False, False, True, True, False, False, True, False, True, True, False, True, False, False, False, False, False, True, False, False, False, False]","[2.315,0.798,0.847,1.171,2.22,0.329,0.499,1.234,0.434,1.167,1.117,0.329,1.155,0.345,0.42,0.215,0.166,0.185,1.166,0.419,0.382,0.283]","[2.315, 0.798, 0.847, 0.17100000000000004, 1.2200000000000002, 0.329, 0.499, 0.23399999999999999, 0.434, 0.16700000000000004, 0.11699999999999999, 0.329, 0.15500000000000003, 0.345, 0.42, 0.215, 0.166, 0.185, 0.16599999999999993, 0.419, 0.382, 0.283]","[3, 10, 17, 17, 17, 16, 23, 23, 30, 30, 30, 29, 29, 28, 35, 36, 37, 38, 38, 45, 46, 39, 40]",,223,True,actual_subject,22,7,0.3181818181818182,9,22,15,13,0.4090909090909091,40,1,0,0,0,10.196000000000002,0.4634545454545455,0.329,2.315,0.3752857142857142
13015195273.0,1,1,2,739475.5032,4,5,0,26,27,1,43,0,10,25,"[10, 11, 12, 19, 18, 25]","[3, 3, 2, 1, 2, 3, 2, 3, 2, 1, 3, 3, 2, 3, 3, 3, 2, 2, 1, 2]","[False, False, False, False, False, False, False, False, False, True, False, True, True, True, True, True, True, True, False, False]","[5.368,1.298,1.25,1.187,0.316,0.434,1.165,0.466,1.12,1.348,0.182,0.352,1,0.382,0.684,1.202,0.599,0.531,1.085,0.23]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[10, 11, 12, 19, 18, 25, 26, 33, 34, 41, 41, 42, 42, 42, 42, 42, 42, 42, 42, 41, 48]",,227,True,model_teacher_forced,20,8,0.4,5,20,12,15,0.25,48,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5032,4,5,0,26,27,1,43,0,10,25,"[10, 11, 12, 19, 18, 25]","[2, 3, 2, 1, 2, 3, 2, 3, 2, 0, 0, 3, 0, 3, 2, 3, 2, 2, 1, 2]","[False, True, True, False, False, True, False, True, True, False, False, False, False, False, True, False, False, True, False, False]","[5.368,1.298,1.25,1.187,0.316,0.434,1.165,0.466,1.12,1.348,0.182,0.352,1,0.382,0.684,1.202,0.599,0.531,1.085,0.23]","[5.368, 1.298, 0.25, 0.18700000000000006, 0.316, 0.434, 0.16500000000000004, 0.466, 0.1200000000000001, 0.3480000000000001, 0.182, 0.352, 1, 0.382, 0.684, 0.20199999999999996, 0.599, 0.531, 0.08499999999999996, 0.23]","[10, 17, 17, 17, 16, 23, 23, 30, 30, 30, 23, 16, 17, 10, 11, 11, 12, 19, 19, 18, 25]",,227,True,actual_subject,20,7,0.35,5,20,13,15,0.25,25,1,0,0,0,13.199000000000002,0.65995,0.35000000000000003,5.368,0.4121578947368421
13015195273.0,1,1,2,739475.5039,4,5,0,30,31,1,43,0,15,10,"[15, 8, 9, 2, 3, 10]","[2, 0, 3, 3, 2, 2, 3, 2, 3, 3]","[False, False, True, True, False, False, False, True, True, True]","[2.544,1.109,0.708,0.299,1.301,1.101,0.417,0.431,0.234,0.416]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[15, 22, 15, 15, 15, 22, 29, 30, 30, 30, 30]",,231,True,model_teacher_forced,10,5,0.5,5,10,5,5,0.5,30,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5039,4,5,0,30,31,1,43,0,15,10,"[15, 8, 9, 2, 3, 10]","[3, 0, 0, 3, 1, 2, 3, 0, 3, 2]","[True, False, False, True, True, False, False, False, False, False]","[2.544,1.109,0.708,0.299,1.301,1.101,0.417,0.431,0.234,0.416]","[2.544, 0.10899999999999999, 0.708, 0.299, 0.30099999999999993, 0.10099999999999998, 0.417, 0.431, 0.234, 0.416]","[15, 15, 8, 1, 1, 1, 8, 9, 2, 3, 10]",,231,True,actual_subject,10,3,0.3,5,10,7,5,0.5,10,1,0,0,0,5.5600000000000005,0.556,0.35849999999999993,2.544,0.3351111111111111
13015195273.0,1,1,2,739475.5045,4,5,0,34,35,1,43,0,11,27,"[11, 12, 19, 18, 25, 26, 27]","[3, 3, 2, 2, 2, 1, 2, 3, 2, 1, 2]","[False, False, True, True, True, False, False, True, True, False, False]","[1.448,1.232,0.467,0.534,1.182,1.218,0.332,0.432,0.453,0.416,0.381]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[11, 12, 13, 13, 13, 13, 12, 19, 19, 19, 18, 25]",,235,True,model_teacher_forced,11,5,0.45454545454545453,6,11,6,5,0.5454545454545454,25,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5045,4,5,0,34,35,1,43,0,11,27,"[11, 12, 19, 18, 25, 26, 27]","[2, 3, 2, 3, 2, 1, 2, 3, 2, 3, 0]","[True, False, False, True, True, False, False, False, False, False, False]","[1.448,1.232,0.467,0.534,1.182,1.218,0.332,0.432,0.453,0.416,0.381]","[1.448, 0.23199999999999998, 0.467, 0.534, 0.18199999999999994, 0.21799999999999997, 0.332, 0.432, 0.453, 0.416, 0.381]","[11, 11, 12, 19, 19, 19, 18, 25, 26, 33, 34, 27]",,235,True,actual_subject,11,3,0.2727272727272727,6,11,8,5,0.5454545454545454,27,1,0,0,0,5.095000000000001,0.46318181818181825,0.416,1.448,0.3647
13015195273.0,1,1,2,739475.5053,4,5,0,38,39,1,43,0,25,46,"[25, 26, 33, 40, 39, 46]","[3, 3, 2, 2, 2, 3, 2, 1, 2, 1, 2]","[False, False, False, False, False, True, True, False, True, True, True]","[1.454,1.583,0.416,0.549,0.383,0.464,1.236,0.384,0.498,0.936,0.467]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[25, 26, 27, 34, 41, 48, 48, 48, 47, 47, 47, 47]",,239,True,model_teacher_forced,11,5,0.45454545454545453,5,11,6,6,0.45454545454545453,47,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5053,4,5,0,38,39,1,43,0,25,46,"[25, 26, 33, 40, 39, 46]","[2, 3, 2, 3, 2, 1, 2, 1, 0, 1, 2]","[True, False, False, False, False, True, False, False, False, False, False]","[1.454,1.583,0.416,0.549,0.383,0.464,1.236,0.384,0.498,0.936,0.467]","[1.454, 0.583, 0.416, 0.549, 0.383, 0.464, 0.236, 0.384, 0.498, 0.936, 0.467]","[25, 25, 26, 33, 34, 41, 41, 48, 47, 40, 39, 46]",,239,True,actual_subject,11,2,0.18181818181818182,5,11,9,6,0.45454545454545453,46,1,0,0,0,6.369999999999999,0.579090909090909,0.467,1.454,0.4915999999999999
13015195273.0,1,1,2,739475.5063,4,5,0,42,43,1,43,0,23,31,"[23, 30, 29, 28, 35, 36, 37, 38, 31]","[0, 2, 1, 2, 0, 3, 2, 2, 0, 0, 2, 2, 2, 2, 3, 3, 0, 1, 2, 3, 2, 2, 0]","[False, False, True, False, False, True, False, True, False, False, False, False, True, True, True, True, False, True, False, True, True, True, False]","[3.63,1.348,1.831,1.132,1.706,0.555,0.409,0.386,1.217,1.131,0.635,1.183,0.698,1.446,0.554,1.236,0.35,1.212,0.388,0.481,0.218,0.206,0.443]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[23, 16, 23, 23, 30, 23, 23, 30, 30, 23, 16, 23, 30, 30, 30, 30, 30, 23, 23, 30, 30, 30, 30, 23]",,243,True,model_teacher_forced,23,11,0.4782608695652174,8,23,12,15,0.34782608695652173,23,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5063,4,5,0,42,43,1,43,0,23,31,"[23, 30, 29, 28, 35, 36, 37, 38, 31]","[3, 2, 3, 2, 0, 0, 3, 2, 3, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 3, 3, 0]","[True, False, True, True, False, False, False, True, True, False, True, False, True, False, True, False, True, False, False, False, False, False, False]","[3.63,1.348,1.831,1.132,1.706,0.555,0.409,0.386,1.217,1.131,0.635,1.183,0.698,1.446,0.554,1.236,0.35,1.212,0.388,0.481,0.218,0.206,0.443]","[3.63, 0.3480000000000001, 1.831, 0.1319999999999999, 0.706, 0.555, 0.409, 0.386, 0.21700000000000008, 0.131, 0.635, 0.18300000000000005, 0.698, 0.44599999999999995, 0.554, 0.236, 0.35, 0.21199999999999997, 0.388, 0.481, 0.218, 0.206, 0.443]","[23, 23, 30, 30, 30, 23, 16, 17, 17, 17, 16, 16, 23, 23, 30, 30, 29, 29, 28, 35, 36, 37, 38, 31]",,243,True,actual_subject,23,9,0.391304347826087,8,23,14,15,0.34782608695652173,31,1,0,0,0,13.395,0.582391304347826,0.388,3.63,0.4438636363636363
13015195273.0,1,1,2,739475.508,4,5,0,46,47,1,43,0,39,3,"[39, 40, 33, 26, 25, 18, 19, 12, 11, 10, 3]","[2, 2, 3, 3, 3, 1, 1, 3, 0, 1, 0, 1, 2, 1, 2, 0, 0, 1, 3, 3, 0, 1, 1, 2, 1, 0]","[False, True, True, True, True, False, True, False, False, True, True, True, False, False, True, False, False, True, False, False, False, False, True, True, True, False]","[3.417,1.118,1.151,0.433,0.582,0.565,1.166,1.236,0.399,0.385,0.416,0.434,1.101,1.116,0.397,0.402,0.466,0.432,1.184,1.101,0.366,0.502,1.182,0.433,1.099,0.482]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[39, 46, 46, 46, 46, 46, 45, 45, 46, 39, 39, 39, 39, 46, 45, 45, 38, 31, 31, 32, 33, 26, 25, 25, 25, 25, 18]",,247,True,model_teacher_forced,26,13,0.5,10,26,13,16,0.38461538461538464,18,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.508,4,5,0,46,47,1,43,0,39,3,"[39, 40, 33, 26, 25, 18, 19, 12, 11, 10, 3]","[1, 0, 3, 0, 1, 0, 0, 3, 0, 3, 0, 1, 0, 2, 1, 1, 0, 1, 0, 3, 0, 0, 1, 0, 1, 0]","[True, True, False, False, False, True, True, False, False, False, False, True, True, False, False, False, False, True, True, False, False, True, False, True, False, False]","[3.417,1.118,1.151,0.433,0.582,0.565,1.166,1.236,0.399,0.385,0.416,0.434,1.101,1.116,0.397,0.402,0.466,0.432,1.184,1.101,0.366,0.502,1.182,0.433,1.099,0.482]","[3.417, 0.1180000000000001, 0.15100000000000002, 0.433, 0.582, 0.565, 0.16599999999999993, 0.236, 0.399, 0.385, 0.416, 0.434, 0.10099999999999998, 0.1160000000000001, 0.397, 0.402, 0.466, 0.432, 0.18399999999999994, 0.10099999999999998, 0.366, 0.502, 0.18199999999999994, 0.433, 0.09899999999999998, 0.482]","[39, 39, 39, 40, 33, 32, 32, 32, 33, 26, 27, 20, 20, 20, 27, 26, 25, 18, 18, 18, 19, 12, 12, 11, 11, 10, 3]",,247,True,actual_subject,26,10,0.38461538461538464,10,26,16,16,0.38461538461538464,3,1,0,0,0,11.565,0.4448076923076923,0.398,3.417,0.32592
13015195273.0,1,1,2,739475.509,4,6,1,0,1,1,28,0,16,14,"[16, 23, 30, 29, 22, 15, 14]","[2, 2, 2, 1, 2, 1, 1, 1, 0, 1]","[False, False, True, False, True, False, False, False, True, False]","[4.052,1.16,1.204,0.452,1.097,0.368,0.548,0.667,1.133,0.468]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[16, 23, 30, 30, 29, 29, 28, 27, 26, 26, 25]",,251,True,model_teacher_forced,10,3,0.3,6,10,7,4,0.6,25,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.509,4,6,1,0,1,1,28,0,16,14,"[16, 23, 30, 29, 22, 15, 14]","[1, 0, 2, 1, 2, 1, 0, 1, 0, 1]","[True, True, False, True, False, False, False, True, False, False]","[4.052,1.16,1.204,0.452,1.097,0.368,0.548,0.667,1.133,0.468]","[4.052, 0.15999999999999992, 0.20399999999999996, 0.452, 0.09699999999999998, 0.368, 0.548, 0.667, 0.133, 0.468]","[16, 16, 16, 23, 23, 30, 29, 22, 22, 15, 14]",,251,True,actual_subject,10,4,0.4,6,10,6,4,0.6,14,1,0,0,0,7.149,0.7149,0.41000000000000003,4.052,0.3441111111111111
13015195273.0,1,1,2,739475.5103,4,6,1,4,5,1,28,0,12,15,"[12, 11, 10, 3, 2, 9, 8, 15]","[2, 2, 0, 0, 1, 1, 0, 3, 1, 2, 1, 1, 1]","[False, True, False, True, False, False, False, False, False, False, True, True, True]","[6.503,1.085,0.85,1.264,0.555,0.781,1.167,1.164,0.572,1.095,0.401,0.452,0.214]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[12, 19, 19, 12, 12, 11, 10, 3, 4, 3, 10, 10, 10, 10]",,255,True,model_teacher_forced,13,5,0.38461538461538464,7,13,8,6,0.5384615384615384,10,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5103,4,6,1,4,5,1,28,0,12,15,"[12, 11, 10, 3, 2, 9, 8, 15]","[1, 1, 1, 2, 1, 1, 0, 2, 1, 2, 1, 0, 0]","[False, False, True, False, False, True, True, False, True, False, False, False, False]","[6.503,1.085,0.85,1.264,0.555,0.781,1.167,1.164,0.572,1.095,0.401,0.452,0.214]","[6.503, 1.085, 0.85, 0.264, 0.555, 0.781, 0.16700000000000004, 0.16399999999999992, 0.572, 0.09499999999999997, 0.401, 0.452, 0.214]","[12, 11, 10, 10, 17, 16, 16, 16, 23, 23, 30, 29, 22, 15]",,255,True,actual_subject,13,4,0.3076923076923077,7,13,9,6,0.5384615384615384,15,1,0,0,0,12.103,0.9309999999999999,0.452,6.503,0.4666666666666666
13015195273.0,1,1,2,739475.5113,4,6,1,8,9,1,28,0,2,44,"[2, 9, 8, 15, 22, 29, 28, 35, 36, 37, 44]","[2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2]","[False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False]","[13.508,0.817,0.446,0.589,0.68,1.117,1.232,0.485,0.466,1.282,0.7,0.602,1.145,0.337,1.147,0.384,0.434,0.381,1.218,0.302]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 8, 15, 15, 15, 15, 22]",,259,True,model_teacher_forced,20,16,0.8,10,20,4,10,0.5,22,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5113,4,6,1,8,9,1,28,0,2,44,"[2, 9, 8, 15, 22, 29, 28, 35, 36, 37, 44]","[2, 1, 2, 2, 3, 1, 2, 3, 2, 1, 3, 3, 1, 2, 1, 2, 3, 2, 3, 2]","[False, False, False, False, True, True, False, False, True, False, False, True, False, True, False, False, False, True, False, False]","[13.508,0.817,0.446,0.589,0.68,1.117,1.232,0.485,0.466,1.282,0.7,0.602,1.145,0.337,1.147,0.384,0.434,0.381,1.218,0.302]","[13.508, 0.817, 0.446, 0.589, 0.68, 0.11699999999999999, 0.23199999999999998, 0.485, 0.466, 0.28200000000000003, 0.7, 0.602, 0.14500000000000002, 0.337, 0.14700000000000002, 0.384, 0.434, 0.381, 0.21799999999999997, 0.302]","[2, 9, 8, 15, 22, 22, 22, 29, 30, 30, 29, 30, 30, 29, 29, 28, 35, 36, 36, 37, 44]",,259,True,actual_subject,20,6,0.3,10,20,14,10,0.5,44,1,0,0,0,21.272,1.0635999999999999,0.40900000000000003,13.508,0.40863157894736846
13015195273.0,1,1,2,739475.5126,4,6,1,12,13,1,28,0,32,30,"[32, 31, 38, 37, 36, 35, 28, 29, 30]","[3, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 3, 3]","[False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, True, True, False, False, False, True]","[3.169,1.853,1.498,1.584,2.222,0.411,0.469,0.532,1.117,0.65,1.683,0.417,0.366,0.384,1.551,1.234,0.517,0.378,0.354,0.399,0.334,0.233]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[32, 33, 34, 33, 40, 47, 47, 47, 47, 47, 47, 47, 40, 33, 26, 25, 26, 26, 26, 25, 18, 19, 19]",,263,True,model_teacher_forced,22,9,0.4090909090909091,8,22,13,14,0.36363636363636365,19,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5126,4,6,1,12,13,1,28,0,32,30,"[32, 31, 38, 37, 36, 35, 28, 29, 30]","[2, 0, 1, 0, 2, 2, 1, 0, 1, 0, 3, 2, 1, 0, 0, 3, 0, 1, 1, 0, 3, 3]","[True, True, False, False, False, False, False, True, False, True, False, False, False, True, True, False, False, False, False, False, False, False]","[3.169,1.853,1.498,1.584,2.222,0.411,0.469,0.532,1.117,0.65,1.683,0.417,0.366,0.384,1.551,1.234,0.517,0.378,0.354,0.399,0.334,0.233]","[3.169, 0.853, 0.498, 1.584, 2.222, 0.411, 0.469, 0.532, 0.11699999999999999, 0.65, 0.683, 0.417, 0.366, 0.384, 0.5509999999999999, 0.23399999999999999, 0.517, 0.378, 0.354, 0.399, 0.334, 0.233]","[32, 32, 32, 31, 24, 31, 38, 37, 37, 36, 36, 37, 44, 43, 43, 43, 44, 37, 36, 35, 28, 29, 30]",,263,True,actual_subject,22,6,0.2727272727272727,8,22,16,14,0.36363636363636365,30,1,0,0,0,15.355,0.6979545454545455,0.44299999999999995,3.169,0.5802857142857143
13015195273.0,1,1,2,739475.5138,4,6,1,16,17,1,28,0,9,38,"[9, 8, 15, 22, 29, 28, 35, 36, 37, 38]","[0, 0, 0, 2, 2, 2, 0, 3, 0, 0, 3, 0, 2, 3, 0, 0, 0, 0, 1, 2, 3, 3, 3]","[False, True, True, False, True, True, False, False, True, True, False, True, True, False, True, True, True, True, False, True, False, False, False]","[5.253,1.09,1.307,0.443,0.652,1.181,0.421,0.55,1.129,1.672,0.381,0.55,0.554,0.661,0.574,1.309,2.253,0.497,1.156,0.411,0.441,0.213,0.195]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[9, 2, 2, 2, 9, 9, 9, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 6, 7]",,267,True,model_teacher_forced,23,13,0.5652173913043478,9,23,10,14,0.391304347826087,7,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5138,4,6,1,16,17,1,28,0,9,38,"[9, 8, 15, 22, 29, 28, 35, 36, 37, 38]","[2, 3, 1, 2, 3, 1, 2, 3, 3, 0, 3, 2, 2, 3, 2, 3, 1, 2, 1, 2, 3, 3, 3]","[True, True, False, False, True, False, False, True, True, False, False, False, False, False, True, True, False, True, False, False, False, False, False]","[5.253,1.09,1.307,0.443,0.652,1.181,0.421,0.55,1.129,1.672,0.381,0.55,0.554,0.661,0.574,1.309,2.253,0.497,1.156,0.411,0.441,0.213,0.195]","[5.253, 0.09000000000000008, 0.30699999999999994, 0.443, 0.652, 0.18100000000000005, 0.421, 0.55, 0.129, 0.6719999999999999, 0.381, 0.55, 0.554, 0.661, 0.574, 0.30899999999999994, 1.2530000000000001, 0.497, 0.15599999999999992, 0.411, 0.441, 0.213, 0.195]","[9, 9, 9, 8, 15, 15, 14, 21, 21, 21, 14, 15, 22, 29, 30, 30, 30, 29, 29, 28, 35, 36, 37, 38]",,267,True,actual_subject,23,8,0.34782608695652173,9,23,15,14,0.391304347826087,38,1,0,0,0,14.893,0.6475217391304348,0.441,5.253,0.43818181818181823
13015195273.0,1,1,2,739475.5154,4,6,1,20,21,1,28,0,15,18,"[15, 8, 9, 2, 3, 10, 11, 12, 19, 18]","[3, 0, 3, 3, 2, 3, 2, 2, 3, 3, 1, 2, 1, 1, 2, 2]","[True, False, False, True, True, True, True, True, True, True, False, False, False, False, True, True]","[4.382,1.248,0.518,0.883,1.534,0.732,0.483,0.567,1.184,0.481,1.186,0.466,0.466,1.233,0.296,0.371]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[15, 15, 8, 9, 9, 9, 9, 9, 9, 9, 9, 8, 15, 14, 13, 13, 13]",,271,True,model_teacher_forced,16,10,0.625,9,16,6,7,0.5625,13,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5154,4,6,1,20,21,1,28,0,15,18,"[15, 8, 9, 2, 3, 10, 11, 12, 19, 18]","[3, 0, 3, 3, 0, 3, 3, 2, 3, 2, 3, 2, 2, 1, 2, 1]","[True, False, False, True, False, False, False, True, False, True, False, False, True, False, False, False]","[4.382,1.248,0.518,0.883,1.534,0.732,0.483,0.567,1.184,0.481,1.186,0.466,0.466,1.233,0.296,0.371]","[4.382, 0.248, 0.518, 0.883, 0.534, 0.732, 0.483, 0.567, 0.18399999999999994, 0.481, 0.18599999999999994, 0.466, 0.466, 0.2330000000000001, 0.296, 0.371]","[15, 15, 8, 9, 9, 2, 3, 4, 4, 5, 5, 6, 13, 13, 12, 19, 18]",,271,True,actual_subject,16,5,0.3125,9,16,11,7,0.5625,18,1,0,0,0,11.03,0.689375,0.47350000000000003,4.382,0.4432
13015195273.0,1,1,2,739475.5162,4,6,1,24,25,1,28,0,23,31,"[23, 30, 29, 28, 35, 36, 37, 38, 31]","[0, 2, 1, 1, 2, 1, 2, 3, 3, 3, 0]","[False, False, True, True, False, False, True, False, True, True, False]","[4.082,1.084,0.583,1.467,0.348,1.168,0.333,0.486,0.163,0.199,0.518]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[23, 16, 23, 23, 23, 30, 29, 29, 30, 30, 30, 23]",,275,True,model_teacher_forced,11,5,0.45454545454545453,8,11,6,3,0.7272727272727273,23,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5162,4,6,1,24,25,1,28,0,23,31,"[23, 30, 29, 28, 35, 36, 37, 38, 31]","[3, 2, 2, 1, 2, 1, 2, 3, 3, 3, 0]","[True, False, True, False, True, False, False, False, False, False, False]","[4.082,1.084,0.583,1.467,0.348,1.168,0.333,0.486,0.163,0.199,0.518]","[4.082, 0.08400000000000007, 0.583, 0.4670000000000001, 0.348, 0.16799999999999993, 0.333, 0.486, 0.163, 0.199, 0.518]","[23, 23, 30, 30, 29, 29, 28, 35, 36, 37, 38, 31]",,275,True,actual_subject,11,3,0.2727272727272727,8,11,8,3,0.7272727272727273,31,1,0,0,0,7.431,0.6755454545454546,0.348,4.082,0.33490000000000003
13015195273.0,1,1,2,739475.5169,4,6,1,28,29,1,28,0,19,38,"[19, 18, 25, 26, 33, 32, 31, 38]","[0, 1, 2, 1, 1, 2, 1, 1, 1, 1]","[False, False, True, False, True, False, False, True, True, True]","[1.515,1.4,0.787,1.464,1.182,0.384,0.518,0.978,1.302,0.318]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[19, 12, 11, 11, 10, 10, 17, 16, 16, 16, 16]",,279,True,model_teacher_forced,10,5,0.5,7,10,5,3,0.7,16,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5169,4,6,1,28,29,1,28,0,19,38,"[19, 18, 25, 26, 33, 32, 31, 38]","[2, 1, 2, 2, 3, 2, 1, 2, 1, 2]","[True, False, False, True, False, False, False, True, False, False]","[1.515,1.4,0.787,1.464,1.182,0.384,0.518,0.978,1.302,0.318]","[1.515, 0.3999999999999999, 0.787, 1.464, 0.18199999999999994, 0.384, 0.518, 0.978, 0.30200000000000005, 0.318]","[19, 19, 18, 25, 25, 26, 33, 32, 32, 31, 38]",,279,True,actual_subject,10,3,0.3,7,10,7,3,0.7,38,1,0,0,0,6.847999999999999,0.6847999999999999,0.45899999999999996,1.515,0.5925555555555555
13015195273.0,1,1,2,739475.5179,4,6,1,32,33,1,28,0,43,39,"[43, 44, 37, 38, 45, 46, 39]","[3, 2, 0, 3, 2, 2, 3, 0, 3, 0, 1]","[False, True, False, False, False, True, False, False, False, False, False]","[1.647,0.548,1.2,0.484,0.837,1.177,0.42,0.484,1.164,0.585,0.501]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[43, 44, 44, 37, 38, 45, 45, 46, 39, 40, 33, 32]",,283,True,model_teacher_forced,11,2,0.18181818181818182,6,11,9,5,0.5454545454545454,32,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5179,4,6,1,32,33,1,28,0,43,39,"[43, 44, 37, 38, 45, 46, 39]","[3, 3, 0, 3, 3, 0, 3, 2, 3, 2, 1]","[False, True, False, False, True, False, False, True, False, False, False]","[1.647,0.548,1.2,0.484,0.837,1.177,0.42,0.484,1.164,0.585,0.501]","[1.647, 0.548, 0.19999999999999996, 0.484, 0.837, 0.17700000000000005, 0.42, 0.484, 0.16399999999999992, 0.585, 0.501]","[43, 44, 44, 37, 38, 38, 31, 32, 32, 33, 40, 39]",,283,True,actual_subject,11,3,0.2727272727272727,6,11,8,5,0.5454545454545454,39,1,0,0,0,6.047000000000001,0.5497272727272727,0.484,1.647,0.44000000000000006
13015195273.0,1,1,2,739475.5188,4,6,1,36,37,1,28,0,12,46,"[12, 19, 18, 25, 26, 33, 40, 39, 46]","[2, 1, 1, 1, 1, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 1, 0, 0, 1, 2]","[False, False, True, True, True, False, True, True, False, False, False, False, False, True, True, False, False, False, False, True]","[3.228,1.253,4.329,1.201,1.149,1.732,0.701,1.185,1.199,0.434,0.734,0.651,1.197,0.486,0.581,0.534,1.15,1.065,0.386,0.5]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[12, 19, 18, 18, 18, 18, 25, 25, 25, 26, 33, 40, 47, 48, 48, 48, 47, 40, 33, 32, 32]",,287,True,model_teacher_forced,20,8,0.4,8,20,12,12,0.4,32,0,0,0,0,,,,,
13015195273.0,1,1,2,739475.5188,4,6,1,36,37,1,28,0,12,46,"[12, 19, 18, 25, 26, 33, 40, 39, 46]","[2, 2, 3, 2, 1, 2, 1, 2, 3, 2, 1, 2, 3, 2, 2, 1, 1, 0, 1, 2]","[False, True, True, True, False, False, True, True, False, False, False, True, False, False, False, True, True, False, False, False]","[3.228,1.253,4.329,1.201,1.149,1.732,0.701,1.185,1.199,0.434,0.734,0.651,1.197,0.486,0.581,0.534,1.15,1.065,0.386,0.5]","[3.228, 1.253, 3.3289999999999997, 0.20100000000000007, 0.14900000000000002, 1.732, 0.701, 0.18500000000000005, 0.19900000000000007, 0.434, 0.734, 0.651, 0.19700000000000006, 0.486, 0.581, 0.534, 0.1499999999999999, 0.06499999999999995, 0.386, 0.5]","[12, 19, 19, 19, 19, 18, 25, 25, 25, 26, 33, 32, 32, 33, 40, 47, 47, 47, 40, 39, 46]",,287,True,actual_subject,20,8,0.4,8,20,12,12,0.4,46,1,0,0,0,15.695,0.7847500000000001,0.493,3.228,0.656157894736842
